Episode,Total Reward,Goal Reached
831,-29.0,False
832,-29.0,False
833,-29.0,False
834,-29.0,False
835,-29.0,False
836,-29.0,False
837,-29.0,False
838,-29.0,False
839,-29.0,False
840,-29.0,False
841,-29.0,False
842,-29.0,False
843,-29.0,False
844,-29.0,False
845,-29.0,False
846,-29.0,False
847,-29.0,False
848,-29.0,False
849,-29.0,False
850,-29.0,False
851,-29.0,False
852,-29.0,False
853,-29.0,False
854,-29.0,False
855,-29.0,False
856,-29.0,False
857,-29.0,False
858,-29.0,False
859,-29.0,False
860,-29.0,False
861,-29.0,False
862,-29.0,False
863,-29.0,False
864,-29.0,False
865,-29.0,False
866,-29.0,False
867,-29.0,False
868,-29.0,False
869,-29.0,False
870,-29.0,False
871,-29.0,False
872,-29.0,False
873,-29.0,False
874,-29.0,False
875,-29.0,False
876,-29.0,False
877,-29.0,False
878,-29.0,False
879,-29.0,False
880,-29.0,False
881,-29.0,False
882,-29.0,False
883,-29.0,False
884,-29.0,False
885,-29.0,False
886,-29.0,False
887,-29.0,False
888,-29.0,False
889,-29.0,False
890,-29.0,False
891,-29.0,False
892,-29.0,False
893,-29.0,False
894,-29.0,False
895,-29.0,False
896,-29.0,False
897,-29.0,False
898,-29.0,False
899,-29.0,False
900,-29.0,False
901,-29.0,False
902,-29.0,False
903,-29.0,False
904,-29.0,False
905,-29.0,False
906,-29.0,False
907,-29.0,False
908,-29.0,False
909,-29.0,False
910,-29.0,False
911,-29.0,False
912,-29.0,False
913,-29.0,False
914,-29.0,False
915,-29.0,False
916,-29.0,False
917,-29.0,False
918,-29.0,False
919,-29.0,False
920,-29.0,False
921,-29.0,False
922,-29.0,False
923,-29.0,False
924,-29.0,False
925,-29.0,False
926,-29.0,False
927,-29.0,False
928,-29.0,False
929,-29.0,False
930,-29.0,False
931,-29.0,False
932,-29.0,False
933,-29.0,False
934,-29.0,False
935,-29.0,False
936,-29.0,False
937,-29.0,False
938,-29.0,False
939,-29.0,False
940,-29.0,False
941,-29.0,False
942,-29.0,False
943,-29.0,False
944,-29.0,False
945,-29.0,False
946,-29.0,False
947,-29.0,False
948,-29.0,False
949,-29.0,False
950,-29.0,False
951,-29.0,False
952,-29.0,False
953,-29.0,False
954,-29.0,False
955,-29.0,False
956,-29.0,False
957,-29.0,False
958,-29.0,False
959,-29.0,False
960,-29.0,False
961,-29.0,False
962,-29.0,False
963,-29.0,False
964,-29.0,False
965,-29.0,False
966,-29.0,False
967,-29.0,False
968,-29.0,False
969,-29.0,False
970,-29.0,False
971,-29.0,False
972,-29.0,False
973,-29.0,False
974,-29.0,False
975,-29.0,False
976,-29.0,False
977,-29.0,False
978,-29.0,False
979,-29.0,False
980,-29.0,False
981,-29.0,False
982,-29.0,False
983,-29.0,False
984,-29.0,False
985,-29.0,False
986,-29.0,False
987,-29.0,False
988,-29.0,False
989,-29.0,False
990,-29.0,False
991,-29.0,False
992,-29.0,False
993,-29.0,False
994,-29.0,False
995,-29.0,False
996,-29.0,False
997,-29.0,False
998,-29.0,False
999,-29.0,False
1000,-29.0,False
1001,-29.0,False
1002,-29.0,False
1003,-29.0,False
1004,-29.0,False
1005,-29.0,False
1006,-29.0,False
1007,-29.0,False
1008,-29.0,False
1009,-29.0,False
1010,-29.0,False
1011,-29.0,False
1012,-29.0,False
1013,-29.0,False
1014,-29.0,False
1015,-29.0,False
1016,-29.0,False
1017,-29.0,False
1018,-29.0,False
1019,-29.0,False
1020,-29.0,False
1021,-29.0,False
1022,-29.0,False
1023,-29.0,False
1024,-29.0,False
1025,-29.0,False
1026,-29.0,False
1027,-29.0,False
1028,-29.0,False
1029,-29.0,False
1030,-29.0,False
1031,-29.0,False
1032,-29.0,False
1033,-29.0,False
1034,-29.0,False
1035,-29.0,False
1036,-29.0,False
1037,-29.0,False
1038,-29.0,False
1039,-29.0,False
1040,-29.0,False
1041,-29.0,False
1042,-29.0,False
1043,-29.0,False
1044,-29.0,False
1045,-29.0,False
1046,-29.0,False
1047,-29.0,False
1048,-29.0,False
1049,-29.0,False
1050,-29.0,False
1051,-29.0,False
1052,-29.0,False
1053,-29.0,False
1054,-29.0,False
1055,-29.0,False
1056,-29.0,False
1057,-29.0,False
1058,-29.0,False
1059,-29.0,False
1060,-29.0,False
1061,-29.0,False
1062,-29.0,False
1063,-29.0,False
1064,-29.0,False
1065,-29.0,False
1066,-29.0,False
1067,-29.0,False
1068,-29.0,False
1069,-29.0,False
1070,-29.0,False
1071,-29.0,False
1072,-29.0,False
1073,-29.0,False
1074,-29.0,False
1075,-29.0,False
1076,-29.0,False
1077,-29.0,False
1078,-29.0,False
1079,-29.0,False
1080,-29.0,False
1081,-29.0,False
1082,-29.0,False
1083,-29.0,False
1084,-29.0,False
1085,-29.0,False
1086,-29.0,False
1087,-29.0,False
1088,-29.0,False
1089,-29.0,False
1090,-29.0,False
1091,-29.0,False
1092,-29.0,False
1093,-29.0,False
1094,-29.0,False
1095,-29.0,False
1096,-29.0,False
1097,-29.0,False
1098,-29.0,False
1099,-29.0,False
1100,-29.0,False
1101,-29.0,False
1102,-29.0,False
1103,-29.0,False
1104,-29.0,False
1105,-29.0,False
1106,-29.0,False
1107,-29.0,False
1108,-29.0,False
1109,-29.0,False
1110,-29.0,False
1111,-29.0,False
1112,-29.0,False
1113,-29.0,False
1114,-29.0,False
1115,-29.0,False
1116,-29.0,False
1117,-29.0,False
1118,-29.0,False
1119,-29.0,False
1120,-29.0,False
1121,-29.0,False
1122,-29.0,False
1123,-29.0,False
1124,-29.0,False
