Episode,Total Reward,Goal Reached
1428,82.0,True
1429,82.0,True
1430,82.0,True
1431,82.0,True
1432,83.0,True
1433,82.0,True
1434,82.0,True
1435,83.0,True
1436,82.0,True
1437,82.0,True
1438,82.0,True
1439,83.0,True
1440,82.0,True
1441,83.0,True
1442,83.0,True
1443,82.0,True
1444,82.0,True
1445,82.0,True
1446,82.0,True
1447,82.0,True
1448,82.0,True
1449,82.0,True
1450,82.0,True
1451,82.0,True
1452,82.0,True
1453,83.0,True
1454,83.0,True
1455,82.0,True
1456,83.0,True
1457,83.0,True
1458,82.0,True
1459,82.0,True
1460,83.0,True
1461,83.0,True
1462,82.0,True
1463,82.0,True
1464,82.0,True
1465,82.0,True
1466,82.0,True
1467,82.0,True
1468,83.0,True
1469,82.0,True
1470,82.0,True
1471,82.0,True
1472,82.0,True
1473,82.0,True
1474,82.0,True
1475,82.0,True
1476,82.0,True
1477,82.0,True
1478,82.0,True
1479,82.0,True
1480,82.0,True
1481,82.0,True
1482,82.0,True
1483,82.0,True
1484,82.0,True
1485,82.0,True
1486,83.0,True
1487,83.0,True
1488,82.0,True
1489,82.0,True
1490,83.0,True
1491,82.0,True
1492,82.0,True
1493,82.0,True
1494,82.0,True
1495,82.0,True
1496,83.0,True
1497,82.0,True
1498,82.0,True
1499,83.0,True
1500,82.0,True
1501,82.0,True
1502,82.0,True
1503,82.0,True
1504,82.0,True
1505,83.0,True
1506,82.0,True
1507,82.0,True
1508,83.0,True
1509,82.0,True
1510,82.0,True
1511,82.0,True
1512,82.0,True
1513,82.0,True
1514,82.0,True
1515,82.0,True
1516,82.0,True
1517,82.0,True
1518,82.0,True
1519,83.0,True
1520,82.0,True
1521,83.0,True
1522,83.0,True
1523,83.0,True
1524,82.0,True
1525,83.0,True
1526,82.0,True
1527,82.0,True
1528,82.0,True
1529,82.0,True
1530,83.0,True
1531,82.0,True
1532,82.0,True
1533,82.0,True
1534,82.0,True
1535,82.0,True
1536,82.0,True
1537,82.0,True
1538,83.0,True
1539,82.0,True
1540,82.0,True
1541,82.0,True
1542,83.0,True
1543,82.0,True
1544,83.0,True
1545,82.0,True
1546,82.0,True
1547,82.0,True
1548,82.0,True
1549,82.0,True
1550,82.0,True
1551,83.0,True
1552,82.0,True
1553,83.0,True
1554,83.0,True
1555,83.0,True
1556,82.0,True
1557,83.0,True
1558,83.0,True
1559,82.0,True
1560,83.0,True
1561,83.0,True
1562,82.0,True
1563,82.0,True
1564,82.0,True
1565,82.0,True
1566,83.0,True
1567,82.0,True
1568,82.0,True
1569,83.0,True
1570,83.0,True
1571,82.0,True
1572,82.0,True
1573,82.0,True
1574,82.0,True
1575,83.0,True
1576,82.0,True
1577,82.0,True
1578,83.0,True
1579,82.0,True
1580,82.0,True
1581,82.0,True
1582,83.0,True
1583,83.0,True
1584,82.0,True
1585,82.0,True
1586,82.0,True
1587,82.0,True
1588,82.0,True
1589,82.0,True
1590,82.0,True
1591,82.0,True
1592,83.0,True
1593,82.0,True
1594,82.0,True
1595,82.0,True
1596,83.0,True
1597,83.0,True
1598,82.0,True
1599,82.0,True
1600,82.0,True
1601,82.0,True
1602,82.0,True
1603,82.0,True
1604,82.0,True
1605,82.0,True
1606,82.0,True
1607,82.0,True
1608,82.0,True
1609,82.0,True
1610,82.0,True
1611,82.0,True
1612,83.0,True
1613,83.0,True
1614,83.0,True
1615,82.0,True
1616,82.0,True
1617,83.0,True
1618,82.0,True
1619,82.0,True
1620,83.0,True
1621,82.0,True
1622,82.0,True
1623,83.0,True
1624,82.0,True
1625,83.0,True
1626,82.0,True
1627,82.0,True
1628,83.0,True
1629,82.0,True
1630,83.0,True
1631,82.0,True
1632,83.0,True
1633,83.0,True
1634,83.0,True
1635,-113.0,False
1636,83.0,True
1637,83.0,True
1638,83.0,True
1639,83.0,True
1640,82.0,True
1641,82.0,True
